id	col1	col2	col3	random
4017	row4017_col1	row4017_col2	row4017_col3	1066
4018	row4018_col1	row4018_col2	row4018_col3	5367
4019	row4019_col1	row4019_col2	row4019_col3	1827
4020	row4020_col1	row4020_col2	row4020_col3	3241
4021	row4021_col1	row4021_col2	row4021_col3	4684
4022	row4022_col1	row4022_col2	row4022_col3	7116
4023	row4023_col1	row4023_col2	row4023_col3	8739
4024	row4024_col1	row4024_col2	row4024_col3	8138
4025	row4025_col1	row4025_col2	row4025_col3	5685
4026	row4026_col1	row4026_col2	row4026_col3	3552
4027	row4027_col1	row4027_col2	row4027_col3	180
4028	row4028_col1	row4028_col2	row4028_col3	2815
4029	row4029_col1	row4029_col2	row4029_col3	1310
4030	row4030_col1	row4030_col2	row4030_col3	9086
4031	row4031_col1	row4031_col2	row4031_col3	4574
4032	row4032_col1	row4032_col2	row4032_col3	4793
4033	row4033_col1	row4033_col2	row4033_col3	1592
4034	row4034_col1	row4034_col2	row4034_col3	1855
4035	row4035_col1	row4035_col2	row4035_col3	7473
4036	row4036_col1	row4036_col2	row4036_col3	1900
4037	row4037_col1	row4037_col2	row4037_col3	6805
4038	row4038_col1	row4038_col2	row4038_col3	248
4039	row4039_col1	row4039_col2	row4039_col3	6988
4040	row4040_col1	row4040_col2	row4040_col3	2975
4041	row4041_col1	row4041_col2	row4041_col3	1663
4042	row4042_col1	row4042_col2	row4042_col3	2671
4043	row4043_col1	row4043_col2	row4043_col3	1312
4044	row4044_col1	row4044_col2	row4044_col3	7732
4045	row4045_col1	row4045_col2	row4045_col3	6365
4046	row4046_col1	row4046_col2	row4046_col3	4539
4047	row4047_col1	row4047_col2	row4047_col3	3465
4048	row4048_col1	row4048_col2	row4048_col3	6490
4049	row4049_col1	row4049_col2	row4049_col3	3833
4050	row4050_col1	row4050_col2	row4050_col3	3532
4051	row4051_col1	row4051_col2	row4051_col3	6504
4052	row4052_col1	row4052_col2	row4052_col3	7575
4053	row4053_col1	row4053_col2	row4053_col3	3390
4054	row4054_col1	row4054_col2	row4054_col3	7534
4055	row4055_col1	row4055_col2	row4055_col3	5709
4056	row4056_col1	row4056_col2	row4056_col3	9291
4057	row4057_col1	row4057_col2	row4057_col3	2546
4058	row4058_col1	row4058_col2	row4058_col3	1551
4059	row4059_col1	row4059_col2	row4059_col3	2473
4060	row4060_col1	row4060_col2	row4060_col3	5708
4061	row4061_col1	row4061_col2	row4061_col3	9407
4062	row4062_col1	row4062_col2	row4062_col3	3758
4063	row4063_col1	row4063_col2	row4063_col3	1660
4064	row4064_col1	row4064_col2	row4064_col3	4176
4065	row4065_col1	row4065_col2	row4065_col3	9898
4066	row4066_col1	row4066_col2	row4066_col3	7016
4067	row4067_col1	row4067_col2	row4067_col3	2859
4068	row4068_col1	row4068_col2	row4068_col3	9525
4069	row4069_col1	row4069_col2	row4069_col3	9408
4070	row4070_col1	row4070_col2	row4070_col3	4413
4071	row4071_col1	row4071_col2	row4071_col3	7209
4072	row4072_col1	row4072_col2	row4072_col3	9633
4073	row4073_col1	row4073_col2	row4073_col3	4990
4074	row4074_col1	row4074_col2	row4074_col3	8489
4075	row4075_col1	row4075_col2	row4075_col3	4031
4076	row4076_col1	row4076_col2	row4076_col3	8782
4077	row4077_col1	row4077_col2	row4077_col3	7869
4078	row4078_col1	row4078_col2	row4078_col3	9692
4079	row4079_col1	row4079_col2	row4079_col3	810
4080	row4080_col1	row4080_col2	row4080_col3	4667
4081	row4081_col1	row4081_col2	row4081_col3	7562
4082	row4082_col1	row4082_col2	row4082_col3	5645
4083	row4083_col1	row4083_col2	row4083_col3	8076
4084	row4084_col1	row4084_col2	row4084_col3	9595
4085	row4085_col1	row4085_col2	row4085_col3	7914
4086	row4086_col1	row4086_col2	row4086_col3	3002
4087	row4087_col1	row4087_col2	row4087_col3	3236
4088	row4088_col1	row4088_col2	row4088_col3	4306
4089	row4089_col1	row4089_col2	row4089_col3	6024
4090	row4090_col1	row4090_col2	row4090_col3	7046
4091	row4091_col1	row4091_col2	row4091_col3	4179
4092	row4092_col1	row4092_col2	row4092_col3	9045
4093	row4093_col1	row4093_col2	row4093_col3	833
4094	row4094_col1	row4094_col2	row4094_col3	9037
4095	row4095_col1	row4095_col2	row4095_col3	1380
4096	row4096_col1	row4096_col2	row4096_col3	2518
4097	row4097_col1	row4097_col2	row4097_col3	8539
4098	row4098_col1	row4098_col2	row4098_col3	4751
4099	row4099_col1	row4099_col2	row4099_col3	529
4100	row4100_col1	row4100_col2	row4100_col3	7987
4101	row4101_col1	row4101_col2	row4101_col3	6808
4102	row4102_col1	row4102_col2	row4102_col3	5218
4103	row4103_col1	row4103_col2	row4103_col3	1815
4104	row4104_col1	row4104_col2	row4104_col3	3357
4105	row4105_col1	row4105_col2	row4105_col3	6501
4106	row4106_col1	row4106_col2	row4106_col3	2898
4107	row4107_col1	row4107_col2	row4107_col3	1770
4108	row4108_col1	row4108_col2	row4108_col3	4624
4109	row4109_col1	row4109_col2	row4109_col3	3288
4110	row4110_col1	row4110_col2	row4110_col3	800
4111	row4111_col1	row4111_col2	row4111_col3	9874
4112	row4112_col1	row4112_col2	row4112_col3	8965
4113	row4113_col1	row4113_col2	row4113_col3	2086
4114	row4114_col1	row4114_col2	row4114_col3	9012
4115	row4115_col1	row4115_col2	row4115_col3	4109
4116	row4116_col1	row4116_col2	row4116_col3	6670
4117	row4117_col1	row4117_col2	row4117_col3	1341
4118	row4118_col1	row4118_col2	row4118_col3	5904
4119	row4119_col1	row4119_col2	row4119_col3	5646
4120	row4120_col1	row4120_col2	row4120_col3	8802
4121	row4121_col1	row4121_col2	row4121_col3	2196
4122	row4122_col1	row4122_col2	row4122_col3	696
4123	row4123_col1	row4123_col2	row4123_col3	7204
4124	row4124_col1	row4124_col2	row4124_col3	3529
4125	row4125_col1	row4125_col2	row4125_col3	631
4126	row4126_col1	row4126_col2	row4126_col3	4986
4127	row4127_col1	row4127_col2	row4127_col3	1567
4128	row4128_col1	row4128_col2	row4128_col3	9983
4129	row4129_col1	row4129_col2	row4129_col3	8849
4130	row4130_col1	row4130_col2	row4130_col3	1475
4131	row4131_col1	row4131_col2	row4131_col3	459
4132	row4132_col1	row4132_col2	row4132_col3	9744
4133	row4133_col1	row4133_col2	row4133_col3	7060
4134	row4134_col1	row4134_col2	row4134_col3	9202
4135	row4135_col1	row4135_col2	row4135_col3	2067
4136	row4136_col1	row4136_col2	row4136_col3	5745
4137	row4137_col1	row4137_col2	row4137_col3	7461
4138	row4138_col1	row4138_col2	row4138_col3	4679
4139	row4139_col1	row4139_col2	row4139_col3	972
4140	row4140_col1	row4140_col2	row4140_col3	2211
4141	row4141_col1	row4141_col2	row4141_col3	747
4142	row4142_col1	row4142_col2	row4142_col3	543
4143	row4143_col1	row4143_col2	row4143_col3	7660
4144	row4144_col1	row4144_col2	row4144_col3	539
4145	row4145_col1	row4145_col2	row4145_col3	7647
4146	row4146_col1	row4146_col2	row4146_col3	8991
4147	row4147_col1	row4147_col2	row4147_col3	1106
4148	row4148_col1	row4148_col2	row4148_col3	4967
4149	row4149_col1	row4149_col2	row4149_col3	857
4150	row4150_col1	row4150_col2	row4150_col3	5232
4151	row4151_col1	row4151_col2	row4151_col3	2178
4152	row4152_col1	row4152_col2	row4152_col3	1813
4153	row4153_col1	row4153_col2	row4153_col3	9934
4154	row4154_col1	row4154_col2	row4154_col3	4121
4155	row4155_col1	row4155_col2	row4155_col3	674
4156	row4156_col1	row4156_col2	row4156_col3	8419
4157	row4157_col1	row4157_col2	row4157_col3	6446
4158	row4158_col1	row4158_col2	row4158_col3	4572
4159	row4159_col1	row4159_col2	row4159_col3	8624
4160	row4160_col1	row4160_col2	row4160_col3	1348
4161	row4161_col1	row4161_col2	row4161_col3	1068
4162	row4162_col1	row4162_col2	row4162_col3	170
4163	row4163_col1	row4163_col2	row4163_col3	9151
4164	row4164_col1	row4164_col2	row4164_col3	7402
4165	row4165_col1	row4165_col2	row4165_col3	1354
4166	row4166_col1	row4166_col2	row4166_col3	572
4167	row4167_col1	row4167_col2	row4167_col3	8757
4168	row4168_col1	row4168_col2	row4168_col3	2613
4169	row4169_col1	row4169_col2	row4169_col3	6895
4170	row4170_col1	row4170_col2	row4170_col3	2345
4171	row4171_col1	row4171_col2	row4171_col3	6891
4172	row4172_col1	row4172_col2	row4172_col3	8665
4173	row4173_col1	row4173_col2	row4173_col3	4081
4174	row4174_col1	row4174_col2	row4174_col3	9413
4175	row4175_col1	row4175_col2	row4175_col3	336
4176	row4176_col1	row4176_col2	row4176_col3	7192
4177	row4177_col1	row4177_col2	row4177_col3	7682
4178	row4178_col1	row4178_col2	row4178_col3	8401
4179	row4179_col1	row4179_col2	row4179_col3	4341
4180	row4180_col1	row4180_col2	row4180_col3	7095
4181	row4181_col1	row4181_col2	row4181_col3	9133
4182	row4182_col1	row4182_col2	row4182_col3	5188
4183	row4183_col1	row4183_col2	row4183_col3	3382
4184	row4184_col1	row4184_col2	row4184_col3	4715
4185	row4185_col1	row4185_col2	row4185_col3	6129
4186	row4186_col1	row4186_col2	row4186_col3	7914
4187	row4187_col1	row4187_col2	row4187_col3	8447
4188	row4188_col1	row4188_col2	row4188_col3	7500
4189	row4189_col1	row4189_col2	row4189_col3	3144
4190	row4190_col1	row4190_col2	row4190_col3	1404
4191	row4191_col1	row4191_col2	row4191_col3	7959
4192	row4192_col1	row4192_col2	row4192_col3	2224
4193	row4193_col1	row4193_col2	row4193_col3	9090
4194	row4194_col1	row4194_col2	row4194_col3	6109
4195	row4195_col1	row4195_col2	row4195_col3	9749
4196	row4196_col1	row4196_col2	row4196_col3	4548
4197	row4197_col1	row4197_col2	row4197_col3	9595
4198	row4198_col1	row4198_col2	row4198_col3	2895
4199	row4199_col1	row4199_col2	row4199_col3	4313
4200	row4200_col1	row4200_col2	row4200_col3	9168
4201	row4201_col1	row4201_col2	row4201_col3	4691
4202	row4202_col1	row4202_col2	row4202_col3	4651
4203	row4203_col1	row4203_col2	row4203_col3	21
4204	row4204_col1	row4204_col2	row4204_col3	8831
4205	row4205_col1	row4205_col2	row4205_col3	2006
4206	row4206_col1	row4206_col2	row4206_col3	3849
4207	row4207_col1	row4207_col2	row4207_col3	8322
4208	row4208_col1	row4208_col2	row4208_col3	6565
4209	row4209_col1	row4209_col2	row4209_col3	3662
4210	row4210_col1	row4210_col2	row4210_col3	5355
4211	row4211_col1	row4211_col2	row4211_col3	146
4212	row4212_col1	row4212_col2	row4212_col3	7301
4213	row4213_col1	row4213_col2	row4213_col3	4314
4214	row4214_col1	row4214_col2	row4214_col3	333
4215	row4215_col1	row4215_col2	row4215_col3	5032
4216	row4216_col1	row4216_col2	row4216_col3	4323
4217	row4217_col1	row4217_col2	row4217_col3	7732
4218	row4218_col1	row4218_col2	row4218_col3	5135
4219	row4219_col1	row4219_col2	row4219_col3	4471
4220	row4220_col1	row4220_col2	row4220_col3	8849
4221	row4221_col1	row4221_col2	row4221_col3	4302
4222	row4222_col1	row4222_col2	row4222_col3	205
4223	row4223_col1	row4223_col2	row4223_col3	8621
4224	row4224_col1	row4224_col2	row4224_col3	5807
4225	row4225_col1	row4225_col2	row4225_col3	6349
4226	row4226_col1	row4226_col2	row4226_col3	8409
4227	row4227_col1	row4227_col2	row4227_col3	458
4228	row4228_col1	row4228_col2	row4228_col3	685
4229	row4229_col1	row4229_col2	row4229_col3	8209
4230	row4230_col1	row4230_col2	row4230_col3	2426
4231	row4231_col1	row4231_col2	row4231_col3	7039
4232	row4232_col1	row4232_col2	row4232_col3	4534
4233	row4233_col1	row4233_col2	row4233_col3	4665
4234	row4234_col1	row4234_col2	row4234_col3	8924
4235	row4235_col1	row4235_col2	row4235_col3	3728
4236	row4236_col1	row4236_col2	row4236_col3	2938
4237	row4237_col1	row4237_col2	row4237_col3	1013
4238	row4238_col1	row4238_col2	row4238_col3	688
4239	row4239_col1	row4239_col2	row4239_col3	8169
4240	row4240_col1	row4240_col2	row4240_col3	5692
4241	row4241_col1	row4241_col2	row4241_col3	4969
4242	row4242_col1	row4242_col2	row4242_col3	8780
4243	row4243_col1	row4243_col2	row4243_col3	3047
4244	row4244_col1	row4244_col2	row4244_col3	9201
4245	row4245_col1	row4245_col2	row4245_col3	4585
4246	row4246_col1	row4246_col2	row4246_col3	8254
4247	row4247_col1	row4247_col2	row4247_col3	7805
4248	row4248_col1	row4248_col2	row4248_col3	462
4249	row4249_col1	row4249_col2	row4249_col3	9169
4250	row4250_col1	row4250_col2	row4250_col3	4234
4251	row4251_col1	row4251_col2	row4251_col3	5197
4252	row4252_col1	row4252_col2	row4252_col3	3093
4253	row4253_col1	row4253_col2	row4253_col3	1611
4254	row4254_col1	row4254_col2	row4254_col3	4017
4255	row4255_col1	row4255_col2	row4255_col3	5422
4256	row4256_col1	row4256_col2	row4256_col3	8876
4257	row4257_col1	row4257_col2	row4257_col3	5335
4258	row4258_col1	row4258_col2	row4258_col3	6146
4259	row4259_col1	row4259_col2	row4259_col3	5133
4260	row4260_col1	row4260_col2	row4260_col3	4366
4261	row4261_col1	row4261_col2	row4261_col3	92
4262	row4262_col1	row4262_col2	row4262_col3	3920
4263	row4263_col1	row4263_col2	row4263_col3	496
4264	row4264_col1	row4264_col2	row4264_col3	157
4265	row4265_col1	row4265_col2	row4265_col3	3628
4266	row4266_col1	row4266_col2	row4266_col3	2639
4267	row4267_col1	row4267_col2	row4267_col3	8277
4268	row4268_col1	row4268_col2	row4268_col3	6264
4269	row4269_col1	row4269_col2	row4269_col3	3538
4270	row4270_col1	row4270_col2	row4270_col3	9313
4271	row4271_col1	row4271_col2	row4271_col3	5030
4272	row4272_col1	row4272_col2	row4272_col3	2345
4273	row4273_col1	row4273_col2	row4273_col3	4395
4274	row4274_col1	row4274_col2	row4274_col3	1482
4275	row4275_col1	row4275_col2	row4275_col3	2707
4276	row4276_col1	row4276_col2	row4276_col3	9614
4277	row4277_col1	row4277_col2	row4277_col3	9522
4278	row4278_col1	row4278_col2	row4278_col3	25
4279	row4279_col1	row4279_col2	row4279_col3	6849
4280	row4280_col1	row4280_col2	row4280_col3	7577
4281	row4281_col1	row4281_col2	row4281_col3	7310
4282	row4282_col1	row4282_col2	row4282_col3	1273
4283	row4283_col1	row4283_col2	row4283_col3	5712
4284	row4284_col1	row4284_col2	row4284_col3	2517
4285	row4285_col1	row4285_col2	row4285_col3	8250
4286	row4286_col1	row4286_col2	row4286_col3	1915
4287	row4287_col1	row4287_col2	row4287_col3	9202
4288	row4288_col1	row4288_col2	row4288_col3	4075
4289	row4289_col1	row4289_col2	row4289_col3	4283
4290	row4290_col1	row4290_col2	row4290_col3	6434
4291	row4291_col1	row4291_col2	row4291_col3	1012
4292	row4292_col1	row4292_col2	row4292_col3	6463
4293	row4293_col1	row4293_col2	row4293_col3	5092
4294	row4294_col1	row4294_col2	row4294_col3	128
4295	row4295_col1	row4295_col2	row4295_col3	2335
4296	row4296_col1	row4296_col2	row4296_col3	6473
4297	row4297_col1	row4297_col2	row4297_col3	6873
4298	row4298_col1	row4298_col2	row4298_col3	4985
4299	row4299_col1	row4299_col2	row4299_col3	3217
4300	row4300_col1	row4300_col2	row4300_col3	300
4301	row4301_col1	row4301_col2	row4301_col3	6635
4302	row4302_col1	row4302_col2	row4302_col3	9019
4303	row4303_col1	row4303_col2	row4303_col3	6535
4304	row4304_col1	row4304_col2	row4304_col3	1761
4305	row4305_col1	row4305_col2	row4305_col3	8973
4306	row4306_col1	row4306_col2	row4306_col3	5021
4307	row4307_col1	row4307_col2	row4307_col3	7617
4308	row4308_col1	row4308_col2	row4308_col3	8069
4309	row4309_col1	row4309_col2	row4309_col3	8497
4310	row4310_col1	row4310_col2	row4310_col3	4036
4311	row4311_col1	row4311_col2	row4311_col3	3954
4312	row4312_col1	row4312_col2	row4312_col3	126
4313	row4313_col1	row4313_col2	row4313_col3	8325
4314	row4314_col1	row4314_col2	row4314_col3	3249
4315	row4315_col1	row4315_col2	row4315_col3	4779
4316	row4316_col1	row4316_col2	row4316_col3	7876
4317	row4317_col1	row4317_col2	row4317_col3	9797
4318	row4318_col1	row4318_col2	row4318_col3	1547
4319	row4319_col1	row4319_col2	row4319_col3	4378
4320	row4320_col1	row4320_col2	row4320_col3	7562
4321	row4321_col1	row4321_col2	row4321_col3	7851
4322	row4322_col1	row4322_col2	row4322_col3	4664
4323	row4323_col1	row4323_col2	row4323_col3	8141
4324	row4324_col1	row4324_col2	row4324_col3	3275
4325	row4325_col1	row4325_col2	row4325_col3	6002
4326	row4326_col1	row4326_col2	row4326_col3	1184
4327	row4327_col1	row4327_col2	row4327_col3	9403
4328	row4328_col1	row4328_col2	row4328_col3	8807
4329	row4329_col1	row4329_col2	row4329_col3	2299
4330	row4330_col1	row4330_col2	row4330_col3	1911
4331	row4331_col1	row4331_col2	row4331_col3	9382
4332	row4332_col1	row4332_col2	row4332_col3	9613
4333	row4333_col1	row4333_col2	row4333_col3	6569
4334	row4334_col1	row4334_col2	row4334_col3	8927
4335	row4335_col1	row4335_col2	row4335_col3	3985
4336	row4336_col1	row4336_col2	row4336_col3	2439
4337	row4337_col1	row4337_col2	row4337_col3	5790
4338	row4338_col1	row4338_col2	row4338_col3	432
4339	row4339_col1	row4339_col2	row4339_col3	6832
4340	row4340_col1	row4340_col2	row4340_col3	4817
4341	row4341_col1	row4341_col2	row4341_col3	4808
4342	row4342_col1	row4342_col2	row4342_col3	6259
4343	row4343_col1	row4343_col2	row4343_col3	1181
4344	row4344_col1	row4344_col2	row4344_col3	7513
4345	row4345_col1	row4345_col2	row4345_col3	3606
4346	row4346_col1	row4346_col2	row4346_col3	5344
4347	row4347_col1	row4347_col2	row4347_col3	3568
4348	row4348_col1	row4348_col2	row4348_col3	4555
4349	row4349_col1	row4349_col2	row4349_col3	9526
4350	row4350_col1	row4350_col2	row4350_col3	5959
4351	row4351_col1	row4351_col2	row4351_col3	3053
4352	row4352_col1	row4352_col2	row4352_col3	2932
4353	row4353_col1	row4353_col2	row4353_col3	4435
4354	row4354_col1	row4354_col2	row4354_col3	3279
4355	row4355_col1	row4355_col2	row4355_col3	2618
4356	row4356_col1	row4356_col2	row4356_col3	4974
4357	row4357_col1	row4357_col2	row4357_col3	5282
4358	row4358_col1	row4358_col2	row4358_col3	8346
4359	row4359_col1	row4359_col2	row4359_col3	6636
4360	row4360_col1	row4360_col2	row4360_col3	7307
4361	row4361_col1	row4361_col2	row4361_col3	7052
4362	row4362_col1	row4362_col2	row4362_col3	1742
4363	row4363_col1	row4363_col2	row4363_col3	4989
4364	row4364_col1	row4364_col2	row4364_col3	3685
4365	row4365_col1	row4365_col2	row4365_col3	1383
4366	row4366_col1	row4366_col2	row4366_col3	1194
4367	row4367_col1	row4367_col2	row4367_col3	5030
4368	row4368_col1	row4368_col2	row4368_col3	1811
4369	row4369_col1	row4369_col2	row4369_col3	3893
4370	row4370_col1	row4370_col2	row4370_col3	6979
4371	row4371_col1	row4371_col2	row4371_col3	3659
4372	row4372_col1	row4372_col2	row4372_col3	1060
4373	row4373_col1	row4373_col2	row4373_col3	7397
4374	row4374_col1	row4374_col2	row4374_col3	7595
4375	row4375_col1	row4375_col2	row4375_col3	9989
4376	row4376_col1	row4376_col2	row4376_col3	2895
4377	row4377_col1	row4377_col2	row4377_col3	3527
4378	row4378_col1	row4378_col2	row4378_col3	8055
4379	row4379_col1	row4379_col2	row4379_col3	7812
4380	row4380_col1	row4380_col2	row4380_col3	5201
4381	row4381_col1	row4381_col2	row4381_col3	1486
4382	row4382_col1	row4382_col2	row4382_col3	5834
4383	row4383_col1	row4383_col2	row4383_col3	2394
4384	row4384_col1	row4384_col2	row4384_col3	2625
4385	row4385_col1	row4385_col2	row4385_col3	6648
4386	row4386_col1	row4386_col2	row4386_col3	6312
4387	row4387_col1	row4387_col2	row4387_col3	4491
4388	row4388_col1	row4388_col2	row4388_col3	3668
4389	row4389_col1	row4389_col2	row4389_col3	4967
4390	row4390_col1	row4390_col2	row4390_col3	5025
4391	row4391_col1	row4391_col2	row4391_col3	7143
4392	row4392_col1	row4392_col2	row4392_col3	4724
4393	row4393_col1	row4393_col2	row4393_col3	7040
4394	row4394_col1	row4394_col2	row4394_col3	3219
4395	row4395_col1	row4395_col2	row4395_col3	5291
4396	row4396_col1	row4396_col2	row4396_col3	3245
4397	row4397_col1	row4397_col2	row4397_col3	8281
4398	row4398_col1	row4398_col2	row4398_col3	5289
4399	row4399_col1	row4399_col2	row4399_col3	2123
4400	row4400_col1	row4400_col2	row4400_col3	7856
4401	row4401_col1	row4401_col2	row4401_col3	5279
4402	row4402_col1	row4402_col2	row4402_col3	481
4403	row4403_col1	row4403_col2	row4403_col3	4225
4404	row4404_col1	row4404_col2	row4404_col3	6475
4405	row4405_col1	row4405_col2	row4405_col3	3406
4406	row4406_col1	row4406_col2	row4406_col3	8297
4407	row4407_col1	row4407_col2	row4407_col3	8937
4408	row4408_col1	row4408_col2	row4408_col3	9573
4409	row4409_col1	row4409_col2	row4409_col3	6726
4410	row4410_col1	row4410_col2	row4410_col3	6769
4411	row4411_col1	row4411_col2	row4411_col3	3675
4412	row4412_col1	row4412_col2	row4412_col3	6103
4413	row4413_col1	row4413_col2	row4413_col3	6543
4414	row4414_col1	row4414_col2	row4414_col3	9622
4415	row4415_col1	row4415_col2	row4415_col3	7533
4416	row4416_col1	row4416_col2	row4416_col3	9948
4417	row4417_col1	row4417_col2	row4417_col3	2903
4418	row4418_col1	row4418_col2	row4418_col3	6195
4419	row4419_col1	row4419_col2	row4419_col3	9700
4420	row4420_col1	row4420_col2	row4420_col3	8018
4421	row4421_col1	row4421_col2	row4421_col3	6545
4422	row4422_col1	row4422_col2	row4422_col3	4854
4423	row4423_col1	row4423_col2	row4423_col3	4924
4424	row4424_col1	row4424_col2	row4424_col3	2145
4425	row4425_col1	row4425_col2	row4425_col3	8457
4426	row4426_col1	row4426_col2	row4426_col3	3378
4427	row4427_col1	row4427_col2	row4427_col3	6446
4428	row4428_col1	row4428_col2	row4428_col3	814
4429	row4429_col1	row4429_col2	row4429_col3	3435
4430	row4430_col1	row4430_col2	row4430_col3	8202
4431	row4431_col1	row4431_col2	row4431_col3	7449
4432	row4432_col1	row4432_col2	row4432_col3	9581
4433	row4433_col1	row4433_col2	row4433_col3	7346
4434	row4434_col1	row4434_col2	row4434_col3	4671
4435	row4435_col1	row4435_col2	row4435_col3	4406
4436	row4436_col1	row4436_col2	row4436_col3	9767
4437	row4437_col1	row4437_col2	row4437_col3	3103
4438	row4438_col1	row4438_col2	row4438_col3	1247
4439	row4439_col1	row4439_col2	row4439_col3	6700
4440	row4440_col1	row4440_col2	row4440_col3	2318
4441	row4441_col1	row4441_col2	row4441_col3	5324
4442	row4442_col1	row4442_col2	row4442_col3	6792
4443	row4443_col1	row4443_col2	row4443_col3	9813
4444	row4444_col1	row4444_col2	row4444_col3	9072
4445	row4445_col1	row4445_col2	row4445_col3	5571
4446	row4446_col1	row4446_col2	row4446_col3	7689
4447	row4447_col1	row4447_col2	row4447_col3	2174
4448	row4448_col1	row4448_col2	row4448_col3	7037
4449	row4449_col1	row4449_col2	row4449_col3	7790
4450	row4450_col1	row4450_col2	row4450_col3	196
4451	row4451_col1	row4451_col2	row4451_col3	9157
4452	row4452_col1	row4452_col2	row4452_col3	3702
4453	row4453_col1	row4453_col2	row4453_col3	495
4454	row4454_col1	row4454_col2	row4454_col3	1064
4455	row4455_col1	row4455_col2	row4455_col3	9292
4456	row4456_col1	row4456_col2	row4456_col3	1655
4457	row4457_col1	row4457_col2	row4457_col3	6104
4458	row4458_col1	row4458_col2	row4458_col3	7201
4459	row4459_col1	row4459_col2	row4459_col3	2313
4460	row4460_col1	row4460_col2	row4460_col3	2796
4461	row4461_col1	row4461_col2	row4461_col3	7326
4462	row4462_col1	row4462_col2	row4462_col3	5405
4463	row4463_col1	row4463_col2	row4463_col3	7196
4464	row4464_col1	row4464_col2	row4464_col3	2610
4465	row4465_col1	row4465_col2	row4465_col3	3019
4466	row4466_col1	row4466_col2	row4466_col3	5058
4467	row4467_col1	row4467_col2	row4467_col3	5447
4468	row4468_col1	row4468_col2	row4468_col3	1790
4469	row4469_col1	row4469_col2	row4469_col3	3162
4470	row4470_col1	row4470_col2	row4470_col3	8607
4471	row4471_col1	row4471_col2	row4471_col3	1012
4472	row4472_col1	row4472_col2	row4472_col3	2775
4473	row4473_col1	row4473_col2	row4473_col3	902
4474	row4474_col1	row4474_col2	row4474_col3	1264
4475	row4475_col1	row4475_col2	row4475_col3	7962
4476	row4476_col1	row4476_col2	row4476_col3	1924
4477	row4477_col1	row4477_col2	row4477_col3	8154
4478	row4478_col1	row4478_col2	row4478_col3	6170
4479	row4479_col1	row4479_col2	row4479_col3	876
4480	row4480_col1	row4480_col2	row4480_col3	8693
4481	row4481_col1	row4481_col2	row4481_col3	631
4482	row4482_col1	row4482_col2	row4482_col3	8715
4483	row4483_col1	row4483_col2	row4483_col3	9473
4484	row4484_col1	row4484_col2	row4484_col3	580
4485	row4485_col1	row4485_col2	row4485_col3	7445
4486	row4486_col1	row4486_col2	row4486_col3	7846
4487	row4487_col1	row4487_col2	row4487_col3	429
4488	row4488_col1	row4488_col2	row4488_col3	583
4489	row4489_col1	row4489_col2	row4489_col3	7157
4490	row4490_col1	row4490_col2	row4490_col3	3674
4491	row4491_col1	row4491_col2	row4491_col3	5068
4492	row4492_col1	row4492_col2	row4492_col3	6788
4493	row4493_col1	row4493_col2	row4493_col3	6695
4494	row4494_col1	row4494_col2	row4494_col3	7574
4495	row4495_col1	row4495_col2	row4495_col3	6742
4496	row4496_col1	row4496_col2	row4496_col3	6044
4497	row4497_col1	row4497_col2	row4497_col3	2136
4498	row4498_col1	row4498_col2	row4498_col3	2857
4499	row4499_col1	row4499_col2	row4499_col3	2497
4500	row4500_col1	row4500_col2	row4500_col3	2261
4501	row4501_col1	row4501_col2	row4501_col3	2599
4502	row4502_col1	row4502_col2	row4502_col3	7947
4503	row4503_col1	row4503_col2	row4503_col3	967
4504	row4504_col1	row4504_col2	row4504_col3	980
4505	row4505_col1	row4505_col2	row4505_col3	2927
4506	row4506_col1	row4506_col2	row4506_col3	8755
4507	row4507_col1	row4507_col2	row4507_col3	419
4508	row4508_col1	row4508_col2	row4508_col3	8550
4509	row4509_col1	row4509_col2	row4509_col3	8866
4510	row4510_col1	row4510_col2	row4510_col3	9335
4511	row4511_col1	row4511_col2	row4511_col3	3159
4512	row4512_col1	row4512_col2	row4512_col3	9904
4513	row4513_col1	row4513_col2	row4513_col3	8674
4514	row4514_col1	row4514_col2	row4514_col3	4421
4515	row4515_col1	row4515_col2	row4515_col3	9660
4516	row4516_col1	row4516_col2	row4516_col3	6679
4517	row4517_col1	row4517_col2	row4517_col3	9349
4518	row4518_col1	row4518_col2	row4518_col3	4319
4519	row4519_col1	row4519_col2	row4519_col3	7706
4520	row4520_col1	row4520_col2	row4520_col3	3906
4521	row4521_col1	row4521_col2	row4521_col3	9456
4522	row4522_col1	row4522_col2	row4522_col3	1803
4523	row4523_col1	row4523_col2	row4523_col3	7875
4524	row4524_col1	row4524_col2	row4524_col3	6234
4525	row4525_col1	row4525_col2	row4525_col3	5005
4526	row4526_col1	row4526_col2	row4526_col3	4042
4527	row4527_col1	row4527_col2	row4527_col3	8643
4528	row4528_col1	row4528_col2	row4528_col3	9961
4529	row4529_col1	row4529_col2	row4529_col3	9725
4530	row4530_col1	row4530_col2	row4530_col3	6029
4531	row4531_col1	row4531_col2	row4531_col3	4218
4532	row4532_col1	row4532_col2	row4532_col3	2714
4533	row4533_col1	row4533_col2	row4533_col3	978
4534	row4534_col1	row4534_col2	row4534_col3	1625
4535	row4535_col1	row4535_col2	row4535_col3	3349
