id	col1	col2	col3	random
3885	row3885_col1	row3885_col2	row3885_col3	6410
3886	row3886_col1	row3886_col2	row3886_col3	4206
3887	row3887_col1	row3887_col2	row3887_col3	2075
3888	row3888_col1	row3888_col2	row3888_col3	2832
3889	row3889_col1	row3889_col2	row3889_col3	1217
3890	row3890_col1	row3890_col2	row3890_col3	852
3891	row3891_col1	row3891_col2	row3891_col3	2407
3892	row3892_col1	row3892_col2	row3892_col3	7781
3893	row3893_col1	row3893_col2	row3893_col3	5074
3894	row3894_col1	row3894_col2	row3894_col3	9843
3895	row3895_col1	row3895_col2	row3895_col3	4166
3896	row3896_col1	row3896_col2	row3896_col3	52
3897	row3897_col1	row3897_col2	row3897_col3	1282
3898	row3898_col1	row3898_col2	row3898_col3	9317
3899	row3899_col1	row3899_col2	row3899_col3	4019
3900	row3900_col1	row3900_col2	row3900_col3	2103
3901	row3901_col1	row3901_col2	row3901_col3	6833
3902	row3902_col1	row3902_col2	row3902_col3	949
3903	row3903_col1	row3903_col2	row3903_col3	8940
3904	row3904_col1	row3904_col2	row3904_col3	7206
3905	row3905_col1	row3905_col2	row3905_col3	5616
3906	row3906_col1	row3906_col2	row3906_col3	2258
3907	row3907_col1	row3907_col2	row3907_col3	9150
3908	row3908_col1	row3908_col2	row3908_col3	6968
3909	row3909_col1	row3909_col2	row3909_col3	380
3910	row3910_col1	row3910_col2	row3910_col3	8297
3911	row3911_col1	row3911_col2	row3911_col3	9443
3912	row3912_col1	row3912_col2	row3912_col3	2023
3913	row3913_col1	row3913_col2	row3913_col3	178
3914	row3914_col1	row3914_col2	row3914_col3	4532
3915	row3915_col1	row3915_col2	row3915_col3	5686
3916	row3916_col1	row3916_col2	row3916_col3	4440
3917	row3917_col1	row3917_col2	row3917_col3	7612
3918	row3918_col1	row3918_col2	row3918_col3	2712
3919	row3919_col1	row3919_col2	row3919_col3	3901
3920	row3920_col1	row3920_col2	row3920_col3	9932
3921	row3921_col1	row3921_col2	row3921_col3	9055
3922	row3922_col1	row3922_col2	row3922_col3	8218
3923	row3923_col1	row3923_col2	row3923_col3	3018
3924	row3924_col1	row3924_col2	row3924_col3	511
3925	row3925_col1	row3925_col2	row3925_col3	1733
3926	row3926_col1	row3926_col2	row3926_col3	5386
3927	row3927_col1	row3927_col2	row3927_col3	2514
3928	row3928_col1	row3928_col2	row3928_col3	5891
3929	row3929_col1	row3929_col2	row3929_col3	607
3930	row3930_col1	row3930_col2	row3930_col3	1598
3931	row3931_col1	row3931_col2	row3931_col3	8550
3932	row3932_col1	row3932_col2	row3932_col3	3992
3933	row3933_col1	row3933_col2	row3933_col3	1300
3934	row3934_col1	row3934_col2	row3934_col3	8722
3935	row3935_col1	row3935_col2	row3935_col3	5781
3936	row3936_col1	row3936_col2	row3936_col3	9280
3937	row3937_col1	row3937_col2	row3937_col3	7082
3938	row3938_col1	row3938_col2	row3938_col3	3838
3939	row3939_col1	row3939_col2	row3939_col3	9610
3940	row3940_col1	row3940_col2	row3940_col3	5391
3941	row3941_col1	row3941_col2	row3941_col3	2599
3942	row3942_col1	row3942_col2	row3942_col3	9269
3943	row3943_col1	row3943_col2	row3943_col3	1687
3944	row3944_col1	row3944_col2	row3944_col3	7487
3945	row3945_col1	row3945_col2	row3945_col3	9201
3946	row3946_col1	row3946_col2	row3946_col3	5815
3947	row3947_col1	row3947_col2	row3947_col3	9553
3948	row3948_col1	row3948_col2	row3948_col3	6954
3949	row3949_col1	row3949_col2	row3949_col3	3655
3950	row3950_col1	row3950_col2	row3950_col3	6199
3951	row3951_col1	row3951_col2	row3951_col3	6795
3952	row3952_col1	row3952_col2	row3952_col3	5442
3953	row3953_col1	row3953_col2	row3953_col3	8155
3954	row3954_col1	row3954_col2	row3954_col3	2651
3955	row3955_col1	row3955_col2	row3955_col3	1711
3956	row3956_col1	row3956_col2	row3956_col3	2222
3957	row3957_col1	row3957_col2	row3957_col3	3610
3958	row3958_col1	row3958_col2	row3958_col3	6903
3959	row3959_col1	row3959_col2	row3959_col3	5217
3960	row3960_col1	row3960_col2	row3960_col3	8060
3961	row3961_col1	row3961_col2	row3961_col3	3524
3962	row3962_col1	row3962_col2	row3962_col3	3130
3963	row3963_col1	row3963_col2	row3963_col3	2754
3964	row3964_col1	row3964_col2	row3964_col3	9731
3965	row3965_col1	row3965_col2	row3965_col3	2770
3966	row3966_col1	row3966_col2	row3966_col3	6706
3967	row3967_col1	row3967_col2	row3967_col3	7559
3968	row3968_col1	row3968_col2	row3968_col3	4678
3969	row3969_col1	row3969_col2	row3969_col3	6227
3970	row3970_col1	row3970_col2	row3970_col3	1731
3971	row3971_col1	row3971_col2	row3971_col3	95
3972	row3972_col1	row3972_col2	row3972_col3	5925
3973	row3973_col1	row3973_col2	row3973_col3	2265
3974	row3974_col1	row3974_col2	row3974_col3	3268
3975	row3975_col1	row3975_col2	row3975_col3	5879
3976	row3976_col1	row3976_col2	row3976_col3	3999
3977	row3977_col1	row3977_col2	row3977_col3	9077
3978	row3978_col1	row3978_col2	row3978_col3	4180
3979	row3979_col1	row3979_col2	row3979_col3	5006
3980	row3980_col1	row3980_col2	row3980_col3	4321
3981	row3981_col1	row3981_col2	row3981_col3	2543
3982	row3982_col1	row3982_col2	row3982_col3	8577
3983	row3983_col1	row3983_col2	row3983_col3	5762
3984	row3984_col1	row3984_col2	row3984_col3	6208
3985	row3985_col1	row3985_col2	row3985_col3	1885
3986	row3986_col1	row3986_col2	row3986_col3	5575
3987	row3987_col1	row3987_col2	row3987_col3	9877
3988	row3988_col1	row3988_col2	row3988_col3	2986
3989	row3989_col1	row3989_col2	row3989_col3	8273
3990	row3990_col1	row3990_col2	row3990_col3	5364
3991	row3991_col1	row3991_col2	row3991_col3	484
3992	row3992_col1	row3992_col2	row3992_col3	8582
3993	row3993_col1	row3993_col2	row3993_col3	819
3994	row3994_col1	row3994_col2	row3994_col3	9840
3995	row3995_col1	row3995_col2	row3995_col3	1375
3996	row3996_col1	row3996_col2	row3996_col3	2461
3997	row3997_col1	row3997_col2	row3997_col3	9612
3998	row3998_col1	row3998_col2	row3998_col3	125
3999	row3999_col1	row3999_col2	row3999_col3	9084
4000	row4000_col1	row4000_col2	row4000_col3	9340
4001	row4001_col1	row4001_col2	row4001_col3	2237
4002	row4002_col1	row4002_col2	row4002_col3	3858
4003	row4003_col1	row4003_col2	row4003_col3	97
4004	row4004_col1	row4004_col2	row4004_col3	3591
4005	row4005_col1	row4005_col2	row4005_col3	10000
4006	row4006_col1	row4006_col2	row4006_col3	7881
4007	row4007_col1	row4007_col2	row4007_col3	9629
4008	row4008_col1	row4008_col2	row4008_col3	7229
4009	row4009_col1	row4009_col2	row4009_col3	7896
4010	row4010_col1	row4010_col2	row4010_col3	3805
4011	row4011_col1	row4011_col2	row4011_col3	8082
4012	row4012_col1	row4012_col2	row4012_col3	8281
4013	row4013_col1	row4013_col2	row4013_col3	6265
4014	row4014_col1	row4014_col2	row4014_col3	6410
4015	row4015_col1	row4015_col2	row4015_col3	48
4016	row4016_col1	row4016_col2	row4016_col3	4941
4017	row4017_col1	row4017_col2	row4017_col3	9955
4018	row4018_col1	row4018_col2	row4018_col3	7194
4019	row4019_col1	row4019_col2	row4019_col3	5837
4020	row4020_col1	row4020_col2	row4020_col3	4477
4021	row4021_col1	row4021_col2	row4021_col3	8177
4022	row4022_col1	row4022_col2	row4022_col3	9255
4023	row4023_col1	row4023_col2	row4023_col3	5945
4024	row4024_col1	row4024_col2	row4024_col3	5504
4025	row4025_col1	row4025_col2	row4025_col3	7073
4026	row4026_col1	row4026_col2	row4026_col3	5991
4027	row4027_col1	row4027_col2	row4027_col3	5405
4028	row4028_col1	row4028_col2	row4028_col3	7206
4029	row4029_col1	row4029_col2	row4029_col3	5501
4030	row4030_col1	row4030_col2	row4030_col3	8424
4031	row4031_col1	row4031_col2	row4031_col3	2132
4032	row4032_col1	row4032_col2	row4032_col3	5448
4033	row4033_col1	row4033_col2	row4033_col3	5815
4034	row4034_col1	row4034_col2	row4034_col3	1171
4035	row4035_col1	row4035_col2	row4035_col3	7869
4036	row4036_col1	row4036_col2	row4036_col3	4384
4037	row4037_col1	row4037_col2	row4037_col3	3201
4038	row4038_col1	row4038_col2	row4038_col3	700
4039	row4039_col1	row4039_col2	row4039_col3	5650
4040	row4040_col1	row4040_col2	row4040_col3	4219
4041	row4041_col1	row4041_col2	row4041_col3	19
4042	row4042_col1	row4042_col2	row4042_col3	3926
4043	row4043_col1	row4043_col2	row4043_col3	1068
4044	row4044_col1	row4044_col2	row4044_col3	2154
4045	row4045_col1	row4045_col2	row4045_col3	1222
4046	row4046_col1	row4046_col2	row4046_col3	1197
4047	row4047_col1	row4047_col2	row4047_col3	8078
4048	row4048_col1	row4048_col2	row4048_col3	8235
4049	row4049_col1	row4049_col2	row4049_col3	9661
4050	row4050_col1	row4050_col2	row4050_col3	9481
4051	row4051_col1	row4051_col2	row4051_col3	8336
4052	row4052_col1	row4052_col2	row4052_col3	709
4053	row4053_col1	row4053_col2	row4053_col3	2305
4054	row4054_col1	row4054_col2	row4054_col3	7274
4055	row4055_col1	row4055_col2	row4055_col3	675
4056	row4056_col1	row4056_col2	row4056_col3	2645
4057	row4057_col1	row4057_col2	row4057_col3	5495
4058	row4058_col1	row4058_col2	row4058_col3	6232
4059	row4059_col1	row4059_col2	row4059_col3	2535
4060	row4060_col1	row4060_col2	row4060_col3	9517
4061	row4061_col1	row4061_col2	row4061_col3	2547
4062	row4062_col1	row4062_col2	row4062_col3	8944
4063	row4063_col1	row4063_col2	row4063_col3	3559
4064	row4064_col1	row4064_col2	row4064_col3	3514
4065	row4065_col1	row4065_col2	row4065_col3	164
4066	row4066_col1	row4066_col2	row4066_col3	7112
4067	row4067_col1	row4067_col2	row4067_col3	6712
4068	row4068_col1	row4068_col2	row4068_col3	9422
4069	row4069_col1	row4069_col2	row4069_col3	7265
4070	row4070_col1	row4070_col2	row4070_col3	5394
4071	row4071_col1	row4071_col2	row4071_col3	3908
4072	row4072_col1	row4072_col2	row4072_col3	6747
4073	row4073_col1	row4073_col2	row4073_col3	4510
4074	row4074_col1	row4074_col2	row4074_col3	6071
4075	row4075_col1	row4075_col2	row4075_col3	8659
4076	row4076_col1	row4076_col2	row4076_col3	7406
4077	row4077_col1	row4077_col2	row4077_col3	4278
4078	row4078_col1	row4078_col2	row4078_col3	2924
4079	row4079_col1	row4079_col2	row4079_col3	5259
4080	row4080_col1	row4080_col2	row4080_col3	4030
4081	row4081_col1	row4081_col2	row4081_col3	5111
4082	row4082_col1	row4082_col2	row4082_col3	572
4083	row4083_col1	row4083_col2	row4083_col3	9054
4084	row4084_col1	row4084_col2	row4084_col3	4856
4085	row4085_col1	row4085_col2	row4085_col3	2947
4086	row4086_col1	row4086_col2	row4086_col3	6275
4087	row4087_col1	row4087_col2	row4087_col3	3607
4088	row4088_col1	row4088_col2	row4088_col3	4548
4089	row4089_col1	row4089_col2	row4089_col3	7477
4090	row4090_col1	row4090_col2	row4090_col3	6718
4091	row4091_col1	row4091_col2	row4091_col3	5285
4092	row4092_col1	row4092_col2	row4092_col3	260
4093	row4093_col1	row4093_col2	row4093_col3	4667
4094	row4094_col1	row4094_col2	row4094_col3	3575
4095	row4095_col1	row4095_col2	row4095_col3	7835
4096	row4096_col1	row4096_col2	row4096_col3	1804
4097	row4097_col1	row4097_col2	row4097_col3	8918
4098	row4098_col1	row4098_col2	row4098_col3	3849
4099	row4099_col1	row4099_col2	row4099_col3	8537
4100	row4100_col1	row4100_col2	row4100_col3	7731
4101	row4101_col1	row4101_col2	row4101_col3	1774
4102	row4102_col1	row4102_col2	row4102_col3	5659
4103	row4103_col1	row4103_col2	row4103_col3	581
4104	row4104_col1	row4104_col2	row4104_col3	2763
4105	row4105_col1	row4105_col2	row4105_col3	9683
4106	row4106_col1	row4106_col2	row4106_col3	1276
4107	row4107_col1	row4107_col2	row4107_col3	1882
4108	row4108_col1	row4108_col2	row4108_col3	8167
4109	row4109_col1	row4109_col2	row4109_col3	1524
4110	row4110_col1	row4110_col2	row4110_col3	2938
4111	row4111_col1	row4111_col2	row4111_col3	7802
4112	row4112_col1	row4112_col2	row4112_col3	7200
4113	row4113_col1	row4113_col2	row4113_col3	1237
4114	row4114_col1	row4114_col2	row4114_col3	7937
4115	row4115_col1	row4115_col2	row4115_col3	2848
4116	row4116_col1	row4116_col2	row4116_col3	933
4117	row4117_col1	row4117_col2	row4117_col3	6408
4118	row4118_col1	row4118_col2	row4118_col3	4423
4119	row4119_col1	row4119_col2	row4119_col3	3026
4120	row4120_col1	row4120_col2	row4120_col3	1404
4121	row4121_col1	row4121_col2	row4121_col3	9159
4122	row4122_col1	row4122_col2	row4122_col3	4133
4123	row4123_col1	row4123_col2	row4123_col3	2829
4124	row4124_col1	row4124_col2	row4124_col3	5311
4125	row4125_col1	row4125_col2	row4125_col3	8467
4126	row4126_col1	row4126_col2	row4126_col3	2851
4127	row4127_col1	row4127_col2	row4127_col3	8819
4128	row4128_col1	row4128_col2	row4128_col3	9920
4129	row4129_col1	row4129_col2	row4129_col3	4594
4130	row4130_col1	row4130_col2	row4130_col3	9099
4131	row4131_col1	row4131_col2	row4131_col3	5361
4132	row4132_col1	row4132_col2	row4132_col3	4265
4133	row4133_col1	row4133_col2	row4133_col3	4089
4134	row4134_col1	row4134_col2	row4134_col3	2706
4135	row4135_col1	row4135_col2	row4135_col3	3088
4136	row4136_col1	row4136_col2	row4136_col3	5237
4137	row4137_col1	row4137_col2	row4137_col3	3302
4138	row4138_col1	row4138_col2	row4138_col3	6849
4139	row4139_col1	row4139_col2	row4139_col3	6483
4140	row4140_col1	row4140_col2	row4140_col3	1292
4141	row4141_col1	row4141_col2	row4141_col3	4462
4142	row4142_col1	row4142_col2	row4142_col3	1553
4143	row4143_col1	row4143_col2	row4143_col3	6556
4144	row4144_col1	row4144_col2	row4144_col3	4062
4145	row4145_col1	row4145_col2	row4145_col3	6041
4146	row4146_col1	row4146_col2	row4146_col3	6505
4147	row4147_col1	row4147_col2	row4147_col3	8142
4148	row4148_col1	row4148_col2	row4148_col3	2021
4149	row4149_col1	row4149_col2	row4149_col3	3181
4150	row4150_col1	row4150_col2	row4150_col3	2480
4151	row4151_col1	row4151_col2	row4151_col3	9423
4152	row4152_col1	row4152_col2	row4152_col3	7503
4153	row4153_col1	row4153_col2	row4153_col3	6775
4154	row4154_col1	row4154_col2	row4154_col3	7548
4155	row4155_col1	row4155_col2	row4155_col3	1530
4156	row4156_col1	row4156_col2	row4156_col3	9164
4157	row4157_col1	row4157_col2	row4157_col3	7992
4158	row4158_col1	row4158_col2	row4158_col3	9673
4159	row4159_col1	row4159_col2	row4159_col3	4652
4160	row4160_col1	row4160_col2	row4160_col3	448
4161	row4161_col1	row4161_col2	row4161_col3	1900
4162	row4162_col1	row4162_col2	row4162_col3	6653
4163	row4163_col1	row4163_col2	row4163_col3	5809
4164	row4164_col1	row4164_col2	row4164_col3	3156
4165	row4165_col1	row4165_col2	row4165_col3	6356
4166	row4166_col1	row4166_col2	row4166_col3	9150
4167	row4167_col1	row4167_col2	row4167_col3	1077
4168	row4168_col1	row4168_col2	row4168_col3	9470
4169	row4169_col1	row4169_col2	row4169_col3	7880
4170	row4170_col1	row4170_col2	row4170_col3	1406
4171	row4171_col1	row4171_col2	row4171_col3	2066
4172	row4172_col1	row4172_col2	row4172_col3	1381
4173	row4173_col1	row4173_col2	row4173_col3	9288
4174	row4174_col1	row4174_col2	row4174_col3	6967
4175	row4175_col1	row4175_col2	row4175_col3	8264
4176	row4176_col1	row4176_col2	row4176_col3	7770
4177	row4177_col1	row4177_col2	row4177_col3	9139
4178	row4178_col1	row4178_col2	row4178_col3	7706
4179	row4179_col1	row4179_col2	row4179_col3	5533
4180	row4180_col1	row4180_col2	row4180_col3	4499
4181	row4181_col1	row4181_col2	row4181_col3	1776
4182	row4182_col1	row4182_col2	row4182_col3	5806
4183	row4183_col1	row4183_col2	row4183_col3	4502
4184	row4184_col1	row4184_col2	row4184_col3	510
4185	row4185_col1	row4185_col2	row4185_col3	7921
4186	row4186_col1	row4186_col2	row4186_col3	1396
4187	row4187_col1	row4187_col2	row4187_col3	4919
4188	row4188_col1	row4188_col2	row4188_col3	7613
4189	row4189_col1	row4189_col2	row4189_col3	4502
4190	row4190_col1	row4190_col2	row4190_col3	654
4191	row4191_col1	row4191_col2	row4191_col3	5740
4192	row4192_col1	row4192_col2	row4192_col3	6445
4193	row4193_col1	row4193_col2	row4193_col3	7357
4194	row4194_col1	row4194_col2	row4194_col3	5155
4195	row4195_col1	row4195_col2	row4195_col3	8481
4196	row4196_col1	row4196_col2	row4196_col3	9059
4197	row4197_col1	row4197_col2	row4197_col3	5744
4198	row4198_col1	row4198_col2	row4198_col3	8922
4199	row4199_col1	row4199_col2	row4199_col3	1325
4200	row4200_col1	row4200_col2	row4200_col3	6014
4201	row4201_col1	row4201_col2	row4201_col3	639
4202	row4202_col1	row4202_col2	row4202_col3	6959
4203	row4203_col1	row4203_col2	row4203_col3	5894
4204	row4204_col1	row4204_col2	row4204_col3	6613
4205	row4205_col1	row4205_col2	row4205_col3	5100
4206	row4206_col1	row4206_col2	row4206_col3	3639
4207	row4207_col1	row4207_col2	row4207_col3	4340
4208	row4208_col1	row4208_col2	row4208_col3	3867
4209	row4209_col1	row4209_col2	row4209_col3	509
4210	row4210_col1	row4210_col2	row4210_col3	6101
4211	row4211_col1	row4211_col2	row4211_col3	1880
4212	row4212_col1	row4212_col2	row4212_col3	9490
4213	row4213_col1	row4213_col2	row4213_col3	1546
4214	row4214_col1	row4214_col2	row4214_col3	3231
4215	row4215_col1	row4215_col2	row4215_col3	7744
4216	row4216_col1	row4216_col2	row4216_col3	8084
4217	row4217_col1	row4217_col2	row4217_col3	1120
4218	row4218_col1	row4218_col2	row4218_col3	4231
4219	row4219_col1	row4219_col2	row4219_col3	3954
4220	row4220_col1	row4220_col2	row4220_col3	8605
4221	row4221_col1	row4221_col2	row4221_col3	736
4222	row4222_col1	row4222_col2	row4222_col3	6479
4223	row4223_col1	row4223_col2	row4223_col3	5542
4224	row4224_col1	row4224_col2	row4224_col3	6056
4225	row4225_col1	row4225_col2	row4225_col3	7219
4226	row4226_col1	row4226_col2	row4226_col3	4339
4227	row4227_col1	row4227_col2	row4227_col3	7830
4228	row4228_col1	row4228_col2	row4228_col3	7208
4229	row4229_col1	row4229_col2	row4229_col3	6579
4230	row4230_col1	row4230_col2	row4230_col3	5043
4231	row4231_col1	row4231_col2	row4231_col3	8596
4232	row4232_col1	row4232_col2	row4232_col3	9294
4233	row4233_col1	row4233_col2	row4233_col3	2526
4234	row4234_col1	row4234_col2	row4234_col3	4566
4235	row4235_col1	row4235_col2	row4235_col3	6982
4236	row4236_col1	row4236_col2	row4236_col3	955
4237	row4237_col1	row4237_col2	row4237_col3	2999
4238	row4238_col1	row4238_col2	row4238_col3	9202
4239	row4239_col1	row4239_col2	row4239_col3	1067
4240	row4240_col1	row4240_col2	row4240_col3	4664
4241	row4241_col1	row4241_col2	row4241_col3	6283
4242	row4242_col1	row4242_col2	row4242_col3	9839
4243	row4243_col1	row4243_col2	row4243_col3	6027
4244	row4244_col1	row4244_col2	row4244_col3	5182
4245	row4245_col1	row4245_col2	row4245_col3	6347
4246	row4246_col1	row4246_col2	row4246_col3	3632
4247	row4247_col1	row4247_col2	row4247_col3	3079
4248	row4248_col1	row4248_col2	row4248_col3	903
4249	row4249_col1	row4249_col2	row4249_col3	7800
4250	row4250_col1	row4250_col2	row4250_col3	6061
4251	row4251_col1	row4251_col2	row4251_col3	8613
4252	row4252_col1	row4252_col2	row4252_col3	9795
4253	row4253_col1	row4253_col2	row4253_col3	1995
4254	row4254_col1	row4254_col2	row4254_col3	6912
4255	row4255_col1	row4255_col2	row4255_col3	5696
4256	row4256_col1	row4256_col2	row4256_col3	5190
4257	row4257_col1	row4257_col2	row4257_col3	5615
4258	row4258_col1	row4258_col2	row4258_col3	5876
4259	row4259_col1	row4259_col2	row4259_col3	8675
4260	row4260_col1	row4260_col2	row4260_col3	8603
4261	row4261_col1	row4261_col2	row4261_col3	6619
4262	row4262_col1	row4262_col2	row4262_col3	3198
4263	row4263_col1	row4263_col2	row4263_col3	5016
4264	row4264_col1	row4264_col2	row4264_col3	2553
4265	row4265_col1	row4265_col2	row4265_col3	4051
4266	row4266_col1	row4266_col2	row4266_col3	669
4267	row4267_col1	row4267_col2	row4267_col3	9192
4268	row4268_col1	row4268_col2	row4268_col3	1758
4269	row4269_col1	row4269_col2	row4269_col3	1885
4270	row4270_col1	row4270_col2	row4270_col3	1138
4271	row4271_col1	row4271_col2	row4271_col3	6383
4272	row4272_col1	row4272_col2	row4272_col3	633
4273	row4273_col1	row4273_col2	row4273_col3	319
4274	row4274_col1	row4274_col2	row4274_col3	5685
4275	row4275_col1	row4275_col2	row4275_col3	96
4276	row4276_col1	row4276_col2	row4276_col3	92
4277	row4277_col1	row4277_col2	row4277_col3	7514
4278	row4278_col1	row4278_col2	row4278_col3	5766
4279	row4279_col1	row4279_col2	row4279_col3	6612
4280	row4280_col1	row4280_col2	row4280_col3	3284
4281	row4281_col1	row4281_col2	row4281_col3	273
4282	row4282_col1	row4282_col2	row4282_col3	964
4283	row4283_col1	row4283_col2	row4283_col3	8042
4284	row4284_col1	row4284_col2	row4284_col3	3252
4285	row4285_col1	row4285_col2	row4285_col3	6201
4286	row4286_col1	row4286_col2	row4286_col3	8092
4287	row4287_col1	row4287_col2	row4287_col3	396
4288	row4288_col1	row4288_col2	row4288_col3	7355
4289	row4289_col1	row4289_col2	row4289_col3	7912
4290	row4290_col1	row4290_col2	row4290_col3	4590
4291	row4291_col1	row4291_col2	row4291_col3	3795
4292	row4292_col1	row4292_col2	row4292_col3	5026
4293	row4293_col1	row4293_col2	row4293_col3	1379
4294	row4294_col1	row4294_col2	row4294_col3	5623
4295	row4295_col1	row4295_col2	row4295_col3	1516
4296	row4296_col1	row4296_col2	row4296_col3	4071
4297	row4297_col1	row4297_col2	row4297_col3	2195
4298	row4298_col1	row4298_col2	row4298_col3	9306
4299	row4299_col1	row4299_col2	row4299_col3	7979
4300	row4300_col1	row4300_col2	row4300_col3	1775
4301	row4301_col1	row4301_col2	row4301_col3	5225
4302	row4302_col1	row4302_col2	row4302_col3	5946
4303	row4303_col1	row4303_col2	row4303_col3	6207
4304	row4304_col1	row4304_col2	row4304_col3	6842
4305	row4305_col1	row4305_col2	row4305_col3	3959
4306	row4306_col1	row4306_col2	row4306_col3	4306
4307	row4307_col1	row4307_col2	row4307_col3	4798
4308	row4308_col1	row4308_col2	row4308_col3	7126
4309	row4309_col1	row4309_col2	row4309_col3	7151
4310	row4310_col1	row4310_col2	row4310_col3	9282
4311	row4311_col1	row4311_col2	row4311_col3	3514
4312	row4312_col1	row4312_col2	row4312_col3	310
4313	row4313_col1	row4313_col2	row4313_col3	3390
4314	row4314_col1	row4314_col2	row4314_col3	7900
4315	row4315_col1	row4315_col2	row4315_col3	2234
4316	row4316_col1	row4316_col2	row4316_col3	358
4317	row4317_col1	row4317_col2	row4317_col3	7099
4318	row4318_col1	row4318_col2	row4318_col3	9252
4319	row4319_col1	row4319_col2	row4319_col3	6913
4320	row4320_col1	row4320_col2	row4320_col3	8888
4321	row4321_col1	row4321_col2	row4321_col3	8812
4322	row4322_col1	row4322_col2	row4322_col3	8180
4323	row4323_col1	row4323_col2	row4323_col3	8156
4324	row4324_col1	row4324_col2	row4324_col3	606
4325	row4325_col1	row4325_col2	row4325_col3	4986
4326	row4326_col1	row4326_col2	row4326_col3	6914
4327	row4327_col1	row4327_col2	row4327_col3	1757
4328	row4328_col1	row4328_col2	row4328_col3	4738
4329	row4329_col1	row4329_col2	row4329_col3	5815
4330	row4330_col1	row4330_col2	row4330_col3	8929
4331	row4331_col1	row4331_col2	row4331_col3	6293
4332	row4332_col1	row4332_col2	row4332_col3	9163
4333	row4333_col1	row4333_col2	row4333_col3	175
4334	row4334_col1	row4334_col2	row4334_col3	2950
4335	row4335_col1	row4335_col2	row4335_col3	8409
4336	row4336_col1	row4336_col2	row4336_col3	9547
4337	row4337_col1	row4337_col2	row4337_col3	2198
4338	row4338_col1	row4338_col2	row4338_col3	2341
4339	row4339_col1	row4339_col2	row4339_col3	26
4340	row4340_col1	row4340_col2	row4340_col3	6823
4341	row4341_col1	row4341_col2	row4341_col3	3418
4342	row4342_col1	row4342_col2	row4342_col3	193
4343	row4343_col1	row4343_col2	row4343_col3	9524
4344	row4344_col1	row4344_col2	row4344_col3	3264
4345	row4345_col1	row4345_col2	row4345_col3	9092
4346	row4346_col1	row4346_col2	row4346_col3	6025
4347	row4347_col1	row4347_col2	row4347_col3	6769
4348	row4348_col1	row4348_col2	row4348_col3	3835
4349	row4349_col1	row4349_col2	row4349_col3	7513
4350	row4350_col1	row4350_col2	row4350_col3	9630
4351	row4351_col1	row4351_col2	row4351_col3	9798
4352	row4352_col1	row4352_col2	row4352_col3	980
4353	row4353_col1	row4353_col2	row4353_col3	2593
4354	row4354_col1	row4354_col2	row4354_col3	3843
4355	row4355_col1	row4355_col2	row4355_col3	6724
4356	row4356_col1	row4356_col2	row4356_col3	4731
4357	row4357_col1	row4357_col2	row4357_col3	13
4358	row4358_col1	row4358_col2	row4358_col3	7081
4359	row4359_col1	row4359_col2	row4359_col3	5964
4360	row4360_col1	row4360_col2	row4360_col3	640
4361	row4361_col1	row4361_col2	row4361_col3	1491
4362	row4362_col1	row4362_col2	row4362_col3	3228
4363	row4363_col1	row4363_col2	row4363_col3	2390
4364	row4364_col1	row4364_col2	row4364_col3	4399
4365	row4365_col1	row4365_col2	row4365_col3	2203
4366	row4366_col1	row4366_col2	row4366_col3	8086
4367	row4367_col1	row4367_col2	row4367_col3	9358
4368	row4368_col1	row4368_col2	row4368_col3	7027
4369	row4369_col1	row4369_col2	row4369_col3	2556
4370	row4370_col1	row4370_col2	row4370_col3	7710
4371	row4371_col1	row4371_col2	row4371_col3	72
4372	row4372_col1	row4372_col2	row4372_col3	5263
4373	row4373_col1	row4373_col2	row4373_col3	9024
4374	row4374_col1	row4374_col2	row4374_col3	853
4375	row4375_col1	row4375_col2	row4375_col3	9423
4376	row4376_col1	row4376_col2	row4376_col3	1526
4377	row4377_col1	row4377_col2	row4377_col3	8981
4378	row4378_col1	row4378_col2	row4378_col3	2201
4379	row4379_col1	row4379_col2	row4379_col3	7166
4380	row4380_col1	row4380_col2	row4380_col3	2897
4381	row4381_col1	row4381_col2	row4381_col3	669
4382	row4382_col1	row4382_col2	row4382_col3	6016
4383	row4383_col1	row4383_col2	row4383_col3	3228
4384	row4384_col1	row4384_col2	row4384_col3	9588
4385	row4385_col1	row4385_col2	row4385_col3	9034
4386	row4386_col1	row4386_col2	row4386_col3	5443
4387	row4387_col1	row4387_col2	row4387_col3	8810
4388	row4388_col1	row4388_col2	row4388_col3	7077
4389	row4389_col1	row4389_col2	row4389_col3	9610
4390	row4390_col1	row4390_col2	row4390_col3	250
4391	row4391_col1	row4391_col2	row4391_col3	8437
4392	row4392_col1	row4392_col2	row4392_col3	7850
4393	row4393_col1	row4393_col2	row4393_col3	8860
4394	row4394_col1	row4394_col2	row4394_col3	3894
4395	row4395_col1	row4395_col2	row4395_col3	791
4396	row4396_col1	row4396_col2	row4396_col3	7906
4397	row4397_col1	row4397_col2	row4397_col3	4735
4398	row4398_col1	row4398_col2	row4398_col3	2643
4399	row4399_col1	row4399_col2	row4399_col3	2051
4400	row4400_col1	row4400_col2	row4400_col3	490
4401	row4401_col1	row4401_col2	row4401_col3	8444
4402	row4402_col1	row4402_col2	row4402_col3	8670
4403	row4403_col1	row4403_col2	row4403_col3	7650
4404	row4404_col1	row4404_col2	row4404_col3	3100
